Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Color (product.metafields.custom.colors),Craft (product.metafields.custom.craft),Delivery (product.metafields.custom.delivery),Fabric (product.metafields.custom.fabric),Fit (product.metafields.custom.fit),List of Colors (product.metafields.custom.list_of_colors),Number of components (product.metafields.custom.number_of_components),Products Components (product.metafields.custom.products_components),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
raina-suit,,,,,,,,,XS,,,,,,,,1483-Black-XS,2000,,0,deny,manual,65100,65100,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-25244.jpg?v=1740577505,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,S,,,,,,,,1483-Black-S,2000,,0,deny,manual,65100,65100,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-25246.jpg?v=1740577505,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,L,,,,,,,,1483-Black-L,2000,,0,deny,manual,65100,65100,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-25365.jpg?v=1740577505,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,XL,,,,,,,,1483-Black-XL,2000,,0,deny,manual,68355,65100,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-25340.jpg?v=1740577505,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,XXL,,,,,,,,1483-Black-XXL,2000,,0,deny,manual,68355,65100,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,3XL,,,,,,,,1483-Black-3XL,2000,,0,deny,manual,71610,65100,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,4XL,,,,,,,,1483-Black-4XL,2000,,0,deny,manual,71610,65100,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,5XL,,,,,,,,1483-Black-5XL,2000,,0,deny,manual,74865,65100,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raina-suit,,,,,,,,,6XL,,,,,,,,1483-Black-6XL,2000,,0,deny,manual,74865,65100,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,Pihu Anarkali Set,"<meta charset=""utf-8"">
<p>This maroon raw silk short anarkali has been enhanced with resham floral motifs. It comes with a pair of embroidered raw silk pants. <br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Raw Silk</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Machine embroidered floral motifs using resham threads. Adorned with hand embroidered pearls and sequins.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Resham Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Fitted Blouse. Lehenga Fitted At Waist.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dryclean Only</span></td>
</tr>
</tbody>
</table>
</div>",Utsav,,Anarkali Set,"Couture, DLVRY 6 weeks, Festive, Fitted Blouse. Lehenga Fitted At Waist., Maroon, Not On Sale, Raw Silk, Utsav",TRUE,Size,M,,,,,,,,1482-Maroon-M,2000,,0,continue,manual,56700,56700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26599.jpg?v=1740577506,1,,FALSE,,,,,,,,,,,,,,Maroon,Resham Thread Embroidery,6 Weeks,Raw Silk,Fitted,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
pihu-anarkali-set,,,,,,,,,XS,,,,,,,,1482-Maroon-XS,2000,,0,deny,manual,56700,56700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26613.jpg?v=1740577506,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,S,,,,,,,,1482-Maroon-S,2000,,0,deny,manual,56700,56700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26614.jpg?v=1740577506,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,L,,,,,,,,1482-Maroon-L,2000,,0,deny,manual,56700,56700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26624.jpg?v=1740577506,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,XL,,,,,,,,1482-Maroon-XL,2000,,0,deny,manual,59535,56700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26635.jpg?v=1740577506,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,XXL,,,,,,,,1482-Maroon-XXL,2000,,0,deny,manual,59535,56700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26630.jpg?v=1740577506,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,3XL,,,,,,,,1482-Maroon-3XL,2000,,0,deny,manual,62370,56700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26620.jpg?v=1740577506,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,4XL,,,,,,,,1482-Maroon-4XL,2000,,0,deny,manual,62370,56700,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,5XL,,,,,,,,1482-Maroon-5XL,2000,,0,deny,manual,65205,56700,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pihu-anarkali-set,,,,,,,,,6XL,,,,,,,,1482-Maroon-6XL,2000,,0,deny,manual,65205,56700,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,Yasi Anarkali Set,"<meta charset=""utf-8"">
<p>This grey silk crushed anarkali has been enhanced with zari and resham work floral pattern. It comes with a pair of matching lycra crepe churidar and an embroidered organza dupatta. <br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Silk</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Hand embroidered floral motifs using zari and resham threads. </span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zari &amp; Resham Embroidery </span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Fitted Blouse. Lehenga Fitted At Waist.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dryclean Only</span></td>
</tr>
</tbody>
</table>
</div>",Utsav,,Anarkali Set,"Couture, DLVRY 6 weeks, Festive, Fitted Blouse. Lehenga Fitted At Waist., Grey, Not On Sale, Silk, Utsav",TRUE,Size,M,,,,,,,,1480-Grey-M,2000,shopify,0,continue,manual,119300,119300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26756.jpg?v=1740577507,1,,FALSE,,,,,,,,,,,,,,Grey,Zari and Resham Thread Embroidery,6 Weeks,Silk,Fitted,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
yasi-anarkali-set,,,,,,,,,XS,,,,,,,,1480-Grey-XS,2000,shopify,0,deny,manual,119300,119300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26723.jpg?v=1740577507,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,S,,,,,,,,1480-Grey-S,2000,shopify,0,deny,manual,119300,119300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26724.jpg?v=1740577507,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,L,,,,,,,,1480-Grey-L,2000,shopify,0,deny,manual,119300,119300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26730.jpg?v=1740577507,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,XL,,,,,,,,1480-Grey-XL,2000,shopify,0,deny,manual,125265,119300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26744.jpg?v=1740577508,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,XXL,,,,,,,,1480-Grey-XXL,2000,shopify,0,deny,manual,125265,119300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26761.jpg?v=1740577508,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,3XL,,,,,,,,1480-Grey-3XL,2000,shopify,0,deny,manual,131230,119300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-26773.jpg?v=1740577508,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,4XL,,,,,,,,1480-Grey-4XL,2000,shopify,0,deny,manual,131230,119300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,5XL,,,,,,,,1480-Grey-5XL,2000,shopify,0,deny,manual,137195,119300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
yasi-anarkali-set,,,,,,,,,6XL,,,,,,,,1480-Grey-6XL,2000,shopify,0,deny,manual,137195,119300,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,Minal Kurta Set,"<meta charset=""utf-8"">
<p>This bottle green raw silk kalidar kurta has been enhanced with kasab work. It comes with a pair of matching embroidered salwar and an embroidered peach organza dupatta. <br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Raw Silk</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Hand embroidered using kasab and highlighted using resham threads and sequins. </span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Kasab </span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Loose Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dryclean Only</span></td>
</tr>
</tbody>
</table>
</div>",Utsav,,Kurta Set,"Bottle Green, Couture, DLVRY 6 weeks, Festive, Loose Fit, Not On Sale, Raw Silk, Utsav",TRUE,Size,M,,,,,,,,1479-Bottle Green-M,2000,shopify,0,continue,manual,100700,100700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27793.jpg?v=1740577509,1,,FALSE,,,,,,,,,,,,,,Green,Kasab embroidery,6 Weeks,Raw Silk,Loose Fit,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
minal-suit,,,,,,,,,XS,,,,,,,,1479-Bottle Green-XS,2000,shopify,0,deny,manual,100700,100700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27748.jpg?v=1740577509,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,S,,,,,,,,1479-Bottle Green-S,2000,shopify,0,deny,manual,100700,100700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27777.jpg?v=1740577509,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,L,,,,,,,,1479-Bottle Green-L,2000,shopify,0,deny,manual,100700,100700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-2778.jpg?v=1740577509,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,XL,,,,,,,,1479-Bottle Green-XL,2000,shopify,0,deny,manual,105735,100700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27796.jpg?v=1740577509,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,XXL,,,,,,,,1479-Bottle Green-XXL,2000,shopify,0,deny,manual,105735,100700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-2777.jpg?v=1740577509,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,3XL,,,,,,,,1479-Bottle Green-3XL,2000,shopify,0,deny,manual,110770,100700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27811.jpg?v=1740577509,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,4XL,,,,,,,,1479-Bottle Green-4XL,2000,shopify,0,deny,manual,110770,100700,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,5XL,,,,,,,,1479-Bottle Green-5XL,2000,shopify,0,deny,manual,115805,100700,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
minal-suit,,,,,,,,,6XL,,,,,,,,1479-Bottle Green-6XL,2000,shopify,0,deny,manual,115805,100700,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,Amoli Kurta Set,"<meta charset=""utf-8"">
<p>This mid-night blue raw silk kurta has been enhanced with silver zari embroidery. It comes with a pair of matching lycra crepe churidar and a grey tulle mukaish dupatta. <br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Raw Silk</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Hand embroidered using and silver zari and enhanced with pearls and sequins.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zari Embroidery </span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Loose Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dryclean Only</span></td>
</tr>
</tbody>
</table>
</div>",Utsav,,Kurta Set,"Couture, DLVRY 6 weeks, Festive, Loose Fit, Mid-night Blue, Not On Sale, Raw Silk, Utsav",TRUE,Size,M,,,,,,,,1478-Mid-night Blue-M,2000,shopify,0,continue,manual,121900,121900,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27375.jpg?v=1740577510,1,,FALSE,,,,,,,,,,,,,,Blue,Zari Embroidery,6 Weeks,Raw Silk,Loose Fit,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
amoli-suit,,,,,,,,,XS,,,,,,,,1478-Mid-night Blue-XS,2000,shopify,0,deny,manual,121900,121900,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27340.jpg?v=1740577510,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,S,,,,,,,,1478-Mid-night Blue-S,2000,shopify,0,deny,manual,121900,121900,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27360.jpg?v=1740577510,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,L,,,,,,,,1478-Mid-night Blue-L,2000,shopify,0,deny,manual,121900,121900,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27393.jpg?v=1740577510,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,XL,,,,,,,,1478-Mid-night Blue-XL,2000,shopify,0,deny,manual,127995,121900,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27362.jpg?v=1740577510,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,XXL,,,,,,,,1478-Mid-night Blue-XXL,2000,shopify,0,deny,manual,127995,121900,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27400.jpg?v=1740577511,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,3XL,,,,,,,,1478-Mid-night Blue-3XL,2000,shopify,0,deny,manual,134090,121900,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27354.jpg?v=1740577511,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,4XL,,,,,,,,1478-Mid-night Blue-4XL,2000,shopify,0,deny,manual,134090,121900,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,5XL,,,,,,,,1478-Mid-night Blue-5XL,2000,shopify,0,deny,manual,140185,121900,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
amoli-suit,,,,,,,,,6XL,,,,,,,,1478-Mid-night Blue-6XL,2000,shopify,0,deny,manual,140185,121900,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,Parthi Jacket Set,"<meta charset=""utf-8"">
<p>This mid-night blue raw silk jacket has been enhanced with zari embroidery and it comes with a pair of matching raw silk pants. <br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Raw Silk</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Hand embroidered using zari, sequins and dabka.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zari Work</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Fitted Blouse. Lehenga Fitted At Waist.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dryclean Only</span></td>
</tr>
</tbody>
</table>
</div>",Utsav,,Jacket Set,"Couture, DLVRY 6 weeks, Festive, Fitted Blouse. Lehenga Fitted At Waist., Mid-night Blue, Not On Sale, Raw Silk, Utsav",TRUE,Size,M,,,,,,,,1477-Mid-night Blue-M,2000,shopify,0,continue,manual,96600,96600,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27522.jpg?v=1740577512,1,,FALSE,,,,,,,,,,,,,,Blue,Zari Work,6 Weeks,Raw Silk,Fitted,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
parthi-jacket-set,,,,,,,,,XS,,,,,,,,1477-Mid-night Blue-XS,2000,shopify,0,deny,manual,96600,96600,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27556.jpg?v=1740577512,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,S,,,,,,,,1477-Mid-night Blue-S,2000,shopify,0,deny,manual,96600,96600,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27527.jpg?v=1740577512,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,L,,,,,,,,1477-Mid-night Blue-L,2000,shopify,0,deny,manual,96600,96600,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27552.jpg?v=1740577512,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,XL,,,,,,,,1477-Mid-night Blue-XL,2000,shopify,0,deny,manual,101430,96600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,XXL,,,,,,,,1477-Mid-night Blue-XXL,2000,shopify,0,deny,manual,101430,96600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,3XL,,,,,,,,1477-Mid-night Blue-3XL,2000,shopify,0,deny,manual,106260,96600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,4XL,,,,,,,,1477-Mid-night Blue-4XL,2000,shopify,0,deny,manual,106260,96600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,5XL,,,,,,,,1477-Mid-night Blue-5XL,2000,shopify,0,deny,manual,111090,96600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
parthi-jacket-set,,,,,,,,,6XL,,,,,,,,1477-Mid-night Blue-6XL,2000,shopify,0,deny,manual,111090,96600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shachi-suit,Shachi Kurta Set,"<meta charset=""utf-8"">
<p>This mustard kurta has been enhanced with zari motifs. It comes with a pair of matching embroidered salwar and an organza dupatta.  <br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Raw Silk</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Hand embroidered floral zari motifs enhanced with pearls and sequins.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zari Work</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Loose Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>6 weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>Dryclean Only</span></td>
</tr>
</tbody>
</table>
</div>",Utsav,,Kurta Set,"Couture, DLVRY 6 weeks, Festive, Loose Fit, Mustard, Not On Sale, Raw Silk, Utsav",TRUE,Size,M,,,,,,,,1476-Mustard-M,2000,,0,continue,manual,101700,101700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27057.jpg?v=1740577513,1,,FALSE,,,,,,,,,,,,,,Mustard,Zari Work,6 Weeks,Raw Silk,Loose Fit,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
shachi-suit,,,,,,,,,XS,,,,,,,,1476-Mustard-XS,2000,,0,deny,manual,101700,101700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27020.jpg?v=1740577513,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shachi-suit,,,,,,,,,S,,,,,,,,1476-Mustard-S,2000,,0,deny,manual,101700,101700,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/products/SMD-27080.jpg?v=1740577513,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
